from_node,to_node,length_m,elevation_change,elevation_gain
908108431,908108402,15.80895117139652,1.7000000000000028,1.7000000000000028
908108431,908108509,121.15774861012618,-8.199999999999996,0.0
908108431,908108395,20.460671530959242,-1.0,0.0
908108470,7924960102,16.099698365253936,0.29999999999999716,0.29999999999999716
908108470,2637060815,45.86473392525319,0.5,0.5
908108470,7366584697,5.595655491532521,0.0,0.0
908108509,908108715,93.87757177835505,-8.5,0.0
908108509,908108431,121.15774861012619,8.199999999999996,8.199999999999996
908108509,908108584,44.35414212175421,-0.3999999999999986,0.0
908108531,9791175836,8.775269235858765,-0.10000000000000142,0.0
908108539,908108719,37.31397679686,-1.1000000000000014,0.0
908108539,908108783,106.55389165210943,-8.200000000000003,0.0
908108539,908108602,31.520439847484614,1.0,1.0
908108541,9791175836,55.7425288858688,0.3999999999999986,0.3999999999999986
908108541,908108580,72.86685505528999,-1.7000000000000028,0.0
908108541,2267312397,30.829643185903358,6.600000000000001,6.600000000000001
908108559,908108661,34.72429213933359,4.100000000000001,4.100000000000001
908108559,908108609,32.91562210201747,-4.0,0.0
908108559,908108799,117.89033633966523,-3.5,0.0
908108566,4070586694,36.1524741886878,-5.399999999999999,0.0
908108566,908108395,17.028876441359955,1.0,1.0
908108580,908108609,35.087273926005864,2.5,2.5
908108580,908108541,72.86685505528997,1.7000000000000028,1.7000000000000028
908108580,908108408,125.46793292959042,-3.0,0.0
908108584,908108602,9.03797914133056,-0.10000000000000142,0.0
908108584,2267312392,84.72087617413845,-6.900000000000006,0.0
908108584,908108509,44.35414212175421,0.3999999999999986,0.3999999999999986
908108602,908108584,9.03797914133056,0.10000000000000142,0.10000000000000142
908108602,908108539,31.520439847484617,-1.0,0.0
908108602,11954201559,38.73852666626114,6.799999999999997,6.799999999999997
908108609,908108559,32.91562210201747,4.0,4.0
908108609,908108580,35.087273926005864,-2.5,0.0
908108609,908108687,34.215230556331875,2.700000000000003,2.700000000000003
908108609,7924959734,118.48494009433018,-3.299999999999997,0.0
908108661,908108796,51.442977528666546,6.100000000000001,6.100000000000001
908108661,908108559,34.72429213933359,-4.100000000000001,0.0
908108661,908108787,96.69267772967578,-3.700000000000003,0.0
908108687,908108719,116.07322475900908,10.899999999999999,10.899999999999999
908108687,908108609,34.215230556331875,-2.700000000000003,0.0
908108687,908108783,34.701030867932815,3.799999999999997,3.799999999999997
908108702,7924959747,20.806703927855708,0.3999999999999986,0.3999999999999986
908108702,7924959749,11.89403388160581,-0.30000000000000426,0.0
908108702,7366584691,5.084449427548299,-0.10000000000000142,0.0
908108715,908108509,93.87757177835505,8.5,8.5
908108715,2267312397,34.099723219066284,-1.8999999999999986,0.0
908108715,4070586694,79.86068565797855,9.299999999999997,9.299999999999997
908108719,908108539,37.31397679686,1.1000000000000014,1.1000000000000014
908108719,908108687,116.07322475900908,-10.899999999999999,0.0
908108719,908108796,32.88642829308092,0.6000000000000014,0.6000000000000014
908108751,908108799,33.48452601403966,4.100000000000001,4.100000000000001
908108751,7366584691,31.051849740287597,-2.6999999999999957,0.0
908108751,7924959734,22.805611387822402,0.30000000000000426,0.30000000000000426
908108783,908108539,106.55389165210943,8.200000000000003,8.200000000000003
908108783,908108687,34.701030867932815,-3.799999999999997,0.0
908108783,2267312392,32.08161504524544,2.3999999999999986,2.3999999999999986
908108787,908108799,33.19508513442675,-3.8999999999999986,0.0
908108787,908108661,96.69267772967576,3.700000000000003,3.700000000000003
908108787,908108796,91.70088201570957,9.800000000000004,9.800000000000004
908108796,2267231947,40.93211053338465,3.799999999999997,3.799999999999997
908108796,908108661,51.442977528666546,-6.100000000000001,0.0
908108796,908108719,32.88642829308092,-0.6000000000000014,0.0
908108796,908108787,91.70088201570957,-9.800000000000004,0.0
908108799,908108787,33.19508513442675,3.8999999999999986,3.8999999999999986
908108799,908108751,33.48452601403966,-4.100000000000001,0.0
908108799,908108559,117.89033633966524,3.5,3.5
908108799,4070996685,66.47783933738883,-6.899999999999999,0.0
916037104,916037148,8.744055160291744,0.0,0.0
916037104,1728169990,29.285123168555305,0.20000000000000284,0.20000000000000284
916037104,10946112647,6.375076699045904,-0.19999999999999574,0.0
916037104,10721102921,146.3990188890403,3.3000000000000043,3.3000000000000043
916037109,916037137,120.26579246136157,-0.8000000000000007,0.0
